"","Name","State","District","tehsil","village","shape_length","shape_area","longtitude","latitude","electricity","treated_water","electronics","phone","transport"
"8979","Dhanoya (206)",3,38,215,31068,0.126761824884,0.000504543627587,75.5855691125002,31.9010756317602,97.9,35.1,35.8666666666667,89.1,64.7
"8980","Muradpur (242)",3,38,215,31069,0.0861626121194,0.000177870493315,75.5716415976849,31.9047190612113,99.4,42.3,32.5333333333333,74.3,50.3
"8981","Chhangla (241)",3,38,215,31070,0.0508772239201,0.000128695297112,75.5952666772335,31.906098633514,98.4,30.8,33.7,86.4,53.5
"8982","Umarpur  (209)",3,38,215,31071,0.0519667701869,0.000127324424785,75.6105263165107,31.8983295495601,100,8.9,35.4666666666667,95,72.1
"8983","Alipur (210)",3,38,215,31072,0.0318639340294,5.82021443778e-05,75.6220141543965,31.8991944034997,100,1.1,37.5666666666667,90.5,65.2
"8985","Khanpur  (212)",3,38,215,31074,0.0700311620104,0.000228178351919,75.6306888329233,31.910033239318,100,66.6,33.5,83.9,56.6
"8986","Bishanpur (235)",3,38,215,31075,0.0443417029941,0.000110593065359,75.6328329558466,31.9202710168487,98.9,8.3,38.3,90.6,70.6
"8987","Latifpur (238)",3,38,215,31076,0.0579562842111,9.83766358642e-05,75.6179067290001,31.9132008323813,98.4,7.8,38.5,93.7,80.6
"8988","Lola (239)",3,38,215,31077,0.0342717197941,5.20345333705e-05,75.6060283324211,31.9142058088989,97.7,76,42.3666666666667,96.9,83.8
"8990","Bhatian Jattan (247)",3,38,215,31079,0.0604365837575,0.00012582248215,75.59789468958,31.9159126757995,99.3,69.7,45.5666666666667,93.7,80.3
"8991","Samra (243)",3,38,215,31080,0.047845056661,7.65549297062e-05,75.581087129,31.9171139833492,96.8,2.1,33,91.5,66
"8992","Chakowal (440)",3,38,215,31081,0.0889989443671,0.000307308596549,75.5632273541873,31.9102905211405,97.8,37.2,28.5333333333333,81.6,55
"8993","Baopur (437)",3,38,215,31083,0.0854790160538,0.000129888101321,75.5665630873391,31.9189935065764,97.7,19.3,32.5666666666667,71.6,37.5
"8994","Bagrohi (435)",3,38,215,31084,0.0515185417707,9.26784696389e-05,75.5487597350001,31.9274681839395,100,59.4,34.7666666666667,95.7,78.3
"8995","Papin (244)",3,38,215,31085,0.0338222980176,4.55818413102e-05,75.5610328321575,31.9246245884522,98.2,64.3,38.1,94.6,60.8
"8996","Mehndipur (434)",3,38,215,31086,0.087505131328,0.00021254814848,75.5586718320284,31.9308088158261,99.6,54.9,34.9,90.9,68.2
"8998","Abdullapur (432)",3,38,215,31088,0.0820863696691,0.000245587805103,75.5681174892546,31.9400246479706,98.4,2.7,41,90.2,70
"9000","Tanda Ram Sahai (246)",3,38,215,31090,0.0949823331057,0.000337421597298,75.5872003743883,31.9281165219401,99.7,45.7,39.6,94.6,70.9
"9001","Golra (251)",3,38,215,31091,0.0465946680144,9.83674557042e-05,75.5816031419218,31.9442756262962,98.6,56.8,32.8666666666667,85.9,56.1
"9002","Kalas (250)",3,38,215,31092,0.0522570299587,0.00013943442051,75.5916844008138,31.9464923346499,93.8,17.8,40.8333333333333,93.8,59
"9003","Attalgarh (249)",3,38,215,31093,0.0549918493984,0.000153108692764,75.6046981996938,31.9431660207812,91.9,47.6,31.1333333333333,75.8,45.3
"9004","Salehrian Khurd (248)",3,38,215,31094,0.0663377504064,0.000163406141686,75.5991992942663,31.9304525987966,100,58.6,35.4666666666667,94.2,75.8
"9005","Dugri Raj Putan (237)",3,38,215,31095,0.0412281252507,9.56690193327e-05,75.6491236580113,32.009364272907,98,22.8,34.2666666666667,92.6,48.4
"9006","Mahiul-Dinpur Dalel (234)",3,38,215,31096,0.10769831215,0.000509057238558,75.6397583200889,31.9353239412753,99.2,6.8,35.1333333333333,88.7,67.7
"9010","Panjdhera Kalan (217)",3,38,215,31100,0.151408497242,0.000328486062579,75.6752529394498,31.9362451642245,100,61.3,38.3666666666667,87.4,78
"9012","Siparian (367)",3,38,215,31103,0.11126033631,0.000288960759571,75.7235849435,31.9333726455166,95.6,82.2,33.1666666666667,78.6,44.8
"9013","Jugial (369)",3,38,215,31104,0.088357083873,0.000386582270861,75.7497888204257,31.931336275023,95.6,100,33.8,79.5,47.5
"9014","Shekha Matta (361)",3,38,215,31106,0.0409977457409,7.10948012369e-05,75.7524051263643,31.9609123758224,99.1,58,35.1333333333333,95.6,71.4
"9015","Ghagwal (370)",3,38,215,31107,0.0585749880325,0.000178477461974,75.7642830631508,31.9351135508036,95.3,92.1,29.9666666666667,71.5,34.7
"9016","Asafpur (359)",3,38,215,31109,0.0433708656886,9.88300170555e-05,75.7534379527063,31.948604005327,97.8,86.1,30,72.3,51.1
"9017","Badhalian (360)",3,38,215,31110,0.0545975090139,0.000115424533554,75.7410609102571,31.9591311900144,94.2,95.7,27.5666666666667,77.7,51.8
"9018","Parelian (362)",3,38,215,31111,0.099427652669,0.000286663275068,75.7391000175,31.9407290308516,94.7,96.5,29.2666666666667,77.2,35.1
"9019","Sabar (363)",3,38,215,31112,0.0437486119542,7.73099763032e-05,75.7441055450173,31.947417926811,97.6,96,32.1333333333333,83.6,52.4
"9020","Raili (365)",3,38,215,31113,0.075941909133,0.00019443513847,75.7133630805001,31.951258670049,96.4,96.4,36.6333333333333,89.9,48.6
"9021","Khizarpur (366)",3,38,215,31114,0.0531480659949,0.000106067118911,75.7163617861251,31.9419653737465,98.2,98.5,28.5,74.6,43.2
"9022","Daggan  (290)",3,38,215,31115,0.104029370473,0.000315372476035,75.694748686,31.9508286313794,97.3,85.3,35.9333333333333,85.3,59.1
"9023","Dalowal (291)",3,38,215,31116,0.0351868691366,6.09356624483e-05,75.694406720378,31.9593155509298,98.5,62.1,32.3333333333333,84.8,62.9
"9024","Begpur Kamloh (292)",3,38,215,31117,0.0604717706966,0.000113139498433,75.6891154758159,31.9648160279627,98.6,66.6,33.8,81.1,55.1
"9025","Zahidpur (289)",3,38,215,31118,0.0607037663024,0.000128257477607,75.6822084185001,31.9579747672248,97.8,68.3,34.5333333333333,99.3,78.5
"9026","Patial (288)",3,38,215,31119,0.0378093608218,7.00316262204e-05,75.6736061220557,31.9649567837846,96.5,60.8,33.9,93.1,70.4
"9027","Kalo Chahang (287)",3,38,215,31120,0.0534546374605,0.000126123146315,75.6716461729781,31.9542726919955,90.9,20.3,30.1333333333333,78.6,42.2
"9028","Gahlarian (275) ",3,38,215,31121,0.0793316014485,0.000205001276431,75.6543234067301,31.9510631061748,99.5,60.1,34.5666666666667,93.1,67.5
"9029","Kharak Balrah (274)",3,38,215,31122,0.0407592826282,7.65341713244e-05,75.6429174307637,31.9481945739491,99.3,1.5,32.6,75,38.2
"9030","Fattuwal (272)",3,38,215,31123,0.0520339763138,0.000137444803165,75.6284036067364,31.9632658007174,98.1,9.8,43.3,90.7,70.1
"9031","Budhewal (273)",3,38,215,31124,0.0275508559943,4.88051468244e-05,75.6391430389476,31.9546993230926,100,27.4,36.5666666666667,98.4,59.7
"9033","Chahang Hamel (285)",3,38,215,31127,0.0375602264041,7.91919466287e-05,75.656483385338,31.9598108176905,98.4,2.7,36.5333333333333,88.8,50.8
"9034","Malkowal (286)",3,38,215,31128,0.0408208111491,8.39256064471e-05,75.6649131963474,31.9613462980065,93,36.8,30.7333333333333,74.6,62.3
"9035","Chima (283)",3,38,215,31129,0.0569912217068,0.000107458452999,75.6616493925001,31.9773152277011,97.6,13.1,32.1333333333333,78.5,48.8
"9036","Pota (284)",3,38,215,31130,0.0818666873159,0.000197818432649,75.6563069925001,31.969506900107,100,2.8,37.2333333333333,92.1,68.8
"9039","Jalala (277)",3,38,215,31133,0.050837278048,0.000124706428692,75.6340288141923,31.9728214696943,99.2,59,34.4333333333333,86.9,59
"9041","Manj Kala (265)",3,38,215,31135,0.0608155579966,0.000185296910903,75.6156113942589,31.9659550910692,99.4,56.8,37.0333333333333,89.6,63.2
"9042","Pawar (266)",3,38,215,31136,0.0470173815734,0.000113641665092,75.6038388258751,31.9703589970426,93.7,59.5,30.3666666666667,88,60.7
"9043","Khichian (261)",3,38,215,31137,0.0814170636031,0.000255265696733,75.5975194973947,31.958497977743,95.2,5.8,35.8,87.8,56.3
"9044","Bhattian Rajputtan (260)",3,38,215,31138,0.0433768970789,9.26501240382e-05,75.5882021159558,31.9656794719854,97.9,0,31.7333333333333,87.7,45.9
"9045","Porika (259)",3,38,215,31139,0.0812823073927,0.000313394675951,75.5751164669714,31.9580364381795,98.6,53.4,34.4333333333333,89.7,57
"9046","Ghalian (252)",3,38,215,31140,0.0360342400894,4.87500217663e-05,75.5721353381073,31.9483075921747,92.2,0,26.5666666666667,82.8,57.8
"9048","Kale Bagh (254)",3,38,215,31142,0.0372111142943,7.40527777549e-05,75.561186425314,31.9546090548991,97.5,17.7,29.1333333333333,82.3,59.5
"9050","Taggar Kalan (431)",3,38,215,31144,0.0834243992464,0.000314891169509,75.5414004412529,31.9502844163149,92.5,2.8,30.3666666666667,81,45.8
"9051","Tur (255)",3,38,215,31146,0.0353541816736,5.93195734424e-05,75.5555626972604,31.9626189607355,97.6,3.6,27.7,84.3,37.3
"9052","Taluwal (256)",3,38,215,31147,0.0304033831504,4.56119467764e-05,75.5573444771686,31.9668557663786,96.6,10.2,33.9,83.1,44.1
"9053","Kolian (258)",3,38,215,31148,0.0639543406248,0.000204090733951,75.576548999826,31.9711380334163,96.8,20.7,37.5,92.5,66.2
"9054","Chhant (257)",3,38,215,31149,0.0458685698157,9.71012655626e-05,75.5640480776505,31.9774654430774,95.4,1.3,29.4,71.1,32.9
"9055","Noshehra  (427)",3,38,215,31150,0.111621097398,0.000380317830531,75.5625092365,31.986774658749,98.1,7.7,37.2333333333333,80.9,66.3
"9056","Kalechpur Kalota (426)",3,38,215,31151,0.063343985451,9.79312367097e-05,75.5632661122121,31.994215517524,98.6,1.4,40.1,86.2,53.7
"9057","Chhanian Kalan (268)",3,38,215,31152,0.0392557107442,6.08909558672e-05,75.5815179596336,31.9868361350288,98.3,26.7,36.1333333333333,63.3,51.7
"9058","Man (267)",3,38,215,31153,0.0706650183492,0.000159811269789,75.5866223600001,31.9784396566631,96.6,40.9,34.4666666666667,93.3,65.1
"9059","Budhupur (269)",3,38,215,31154,0.0709164471919,0.000209367316886,75.5951761200001,31.9836826065841,100,28.2,32.8333333333333,85.8,59
"9062","Chhanian Rai Ide Khan (314)",3,38,215,31157,0.0605231635327,0.000119088173647,75.6006745725001,31.9994805565071,96.4,0,30.2,81,58.4
"9064","Sadullapur Kalota (424)",3,38,215,31159,0.0588875957911,9.34321068378e-05,75.573111651,31.9983430102268,98.5,0.5,31.8,78.4,56.7
"9065","Salehrian Kalan (313)",3,38,215,31160,0.0907257913823,0.000198434259017,75.57641012775,32.0040015506037,92.9,3.2,28.7333333333333,65.2,37.2
"9066","Mehtabpur (423)",3,38,215,31161,0.167319209201,0.000980018135628,75.5565369395001,32.0178637423377,97.4,16.7,34.4333333333333,82.3,49.4
"9068","Simbli (419)",3,38,215,31164,0.0394134818926,7.43267246371e-05,75.5825575374568,32.0405700557083,100,30.4,41.3,84.8,60.9
"9069","Halerjanardhan (413)",3,38,215,31165,0.0759945182925,0.000264598589291,75.5785492609503,32.0596584021707,92.3,22.4,35.9,88.8,55.2
"9070","Motla (409)",3,38,215,31166,0.0924171543882,0.000296916298204,75.5892535117912,32.0709138464189,93.5,9.7,33.3333333333333,87.1,48.4
"9072","Salhowal (412)",3,38,215,31168,0.0516061922223,0.000138108781263,75.5915639739257,32.0499546825532,96,32.3,29.5666666666667,76.6,57.3
"9074","Latifpur (320)",3,38,215,31170,0.0348278833013,6.13468154255e-05,75.6084890062663,32.0401469950277,97,1.5,36.8333333333333,82.2,47.8
"9078","Chak Bhaian (422) ",3,38,215,31175,0.0367065336305,8.73139539143e-05,75.5755689143883,32.0181296334721,95.2,4.8,40.7333333333333,82.4,47.6
"9079","Plaki (315) ",3,38,215,31176,0.0778692840288,0.000203437484901,75.5850723047824,32.009508210945,98.3,10.6,34.9666666666667,89.5,64.6
"9080","Mojowal  (316)",3,38,215,31177,0.0483373659007,9.60424218297e-05,75.5943744352297,32.0171532363206,100,22.3,42.1333333333333,88.9,70.8
"9081","Manjpur (317)",3,38,215,31178,0.0726866886912,0.000235635726922,75.5998415606552,32.0266455001686,99.3,22.3,37.7333333333333,94.2,82.9
"9082","Bhangala ( 322) ",3,38,215,31179,0.122392729994,0.000636029368533,75.6117689012264,32.010456250468,98.9,26.6,35.1666666666667,79.6,48
"9083","Naharpur (335)",3,38,215,31180,0.0400209742618,8.91408847432e-05,75.6277217093557,31.9976311531662,98.9,0,34.1,80.7,56.8
"9084","Dhaula Khera(310)",3,38,215,31181,0.0546833968949,0.000158062588012,75.6423508622831,31.9960449356748,98.6,30.5,37.4,74.6,63.4
"9085","Mahi-Ul-Dinpur Gazi(311)",3,38,215,31182,0.0641709278257,0.000203309830789,75.6334640328229,31.9871895382357,96.7,3.3,34.2333333333333,86.1,54.6
"9086","Nansota (296)",3,38,215,31185,0.0439696484952,0.000100515882735,75.6644751049702,31.9831539861817,97.1,8.7,29.4666666666667,79.6,65.2
"9087","Bariah (295)",3,38,215,31186,0.0626523257269,0.000177868556222,75.675554675271,31.9763103043195,98.4,63.9,35.5,95.1,65.6
"9088","Dhamian (294)",3,38,215,31187,0.0793470308229,0.000202998117704,75.6903924333498,31.9771289635895,96.6,77.8,34.4666666666667,87.9,81.7
"9089","Mohri Chak (293)",3,38,215,31188,0.060153691631,0.000153708118757,75.6964501142867,31.9706082984916,98.4,90.2,32,81.3,71.5
"9090","Bhalowal (364)",3,38,215,31189,0.0921158957447,0.00024546268611,75.7173336862017,31.9637717693932,87.8,40.3,29.7333333333333,90.6,61.1
"9091","Sandhwal (356)",3,38,215,31190,0.207169332803,0.000799794641503,75.7290398360993,31.9779651073502,96.9,50.4,41.2333333333333,72,53.1
"9093","Ghalloowal (297)",3,38,215,31194,0.0423686426908,8.57991940111e-05,75.6754566598285,31.986620028962,97.9,61.7,35.5,89.3,69.1
"9094","Saroya (302)",3,38,215,31195,0.0467622357753,9.68321293622e-05,75.6688818927701,31.9922222497627,93.3,55.8,32.8,75,55.8
"9095","Sohali (307)",3,38,215,31196,0.0396004714098,8.06805857941e-05,75.6812372972725,31.995381497755,95.7,15.4,37.3333333333333,74.3,55.6
"9096","Balo Chohan (308)",3,38,215,31197,0.0290498872921,4.01449199644e-05,75.6585439037056,31.9905518444204,96.9,30.8,30.2333333333333,76.9,49.3
"9098","Nangal Awana (336)",3,38,215,31200,0.0639193083317,0.000166674418503,75.6387810126838,32.0045210867732,99.1,7.5,35.2666666666667,80.2,52.8
"9099","Saroa (337)",3,38,215,31201,0.0261910981995,4.16433371897e-05,75.640382157138,32.0122744698631,97.8,60.9,36.2333333333333,89.1,65.2
"9100","Kajla (334)",3,38,215,31202,0.038638259597,7.23899137577e-05,75.6339665139657,32.0140290765513,100,44.4,40.7333333333333,96.3,55.6
"9103","Jandwal (321)",3,38,215,31206,0.0657986679795,0.000196060407622,75.6180428438029,32.0326408315444,96.3,1.6,30.8,69.2,44.8
"9105","Alo Bhatti (327)",3,38,215,31208,0.0500507136436,0.000102200391138,75.6371328405978,32.0277131615407,97.5,1.6,33.6,86.1,61.5
"9106","Ferozepur (333)",3,38,215,31209,0.0623931930757,0.000163162327156,75.647994990262,32.018443706914,98.1,8.3,32.4,90.8,60.2
"9107","Dugri Awana (338)",3,38,215,31210,0.0821567132682,0.000277475026105,75.6118008924434,31.925159119309,100,37.3,42.5333333333333,89.5,66.4
"9108","Behbal Manj (339)",3,38,215,31211,0.0532501676509,0.000161503702677,75.6621740020327,32.0074599437512,99.2,16.2,36.6666666666667,88.8,70.4
"9109","Batala (332)",3,38,215,31212,0.0506702418375,9.45463380929e-05,75.6587311043897,32.0195961346437,92.8,80.4,37.8,92.8,79.4
"9110","Mehmudpur (331)",3,38,215,31213,0.0548210899663,0.000146965562232,75.6634214946963,32.025221200806,97.8,64.5,34.8,90.4,80.7
"9111","Khush Nagar(330)",3,38,215,31214,0.0540929051014,0.000125811562225,75.6620918464369,32.0333873569485,89.4,30.9,29.0666666666667,75.6,52.2
"9114","Hiyatpur (401)",3,38,215,31217,0.0593878501891,0.000146032258672,75.6447163742435,32.0417123106953,98.2,8.2,32.4333333333333,84,58
"9115","Kotli Khas (403)",3,38,215,31218,0.103637072818,0.00024759303818,75.6352003518943,32.047616994646,98.8,19.3,33.9,79.2,62.2
"9116","Harse Mansar (405)",3,38,215,31220,0.0937939404036,0.000348412327443,75.6167175033473,32.0567437564037,91.9,28.6,32.1666666666667,73,35.7
"9117","Chak Kalan (407)",3,38,215,31221,0.0515617020968,0.000115360798777,75.6163948319516,32.0662761737985,96.6,28.3,33.5666666666667,85.5,46.2
"9118","Chak Sheru (406)",3,38,215,31222,0.0382806900879,7.3659033619e-05,75.6260049384039,32.0667443943328,89.1,45.7,26.8,73.9,36.9
"9120","Mirpur (400)",3,38,215,31224,0.0348802374221,5.37322907709e-05,75.6431123425001,32.0646050423229,90,15,33.3333333333333,82.5,72.5
"9121","Tanda Churian (398)",3,38,215,31225,0.0693336520552,0.000261267427201,75.6556955716752,32.0691696264267,98,55.3,37.3,84.7,58
"9122","Chanaur (397)",3,38,215,31226,0.0558046248901,0.000127214649725,75.6524625113845,32.0555398641632,96.4,28.7,34.8,80.1,60.5
"9123","Chhani Nand Singh (402)",3,38,215,31227,0.0367583439069,7.81476826353e-05,75.6435510121188,32.0562915960214,100,55.8,43.6666666666667,91.5,61.3
"9124","Badial (396)",3,38,215,31228,0.0411623095993,6.99456613234e-05,75.6495716182502,32.0460854306185,89.6,22.4,34.3333333333333,89.5,56.8
"9125","Sibochak (395)",3,38,215,31229,0.0472896644786,6.38498825068e-05,75.6572828664877,32.0491317409324,98.1,4.7,29.5666666666667,71.6,56.6
"9126","Jharing (393)",3,38,215,31230,0.0440502578645,9.47106231235e-05,75.667068445263,32.0664287258076,90.8,23.9,22.7666666666667,58.4,33.8
"9128","Mehadpur (391)",3,38,215,31232,0.064681978422,0.000209823078788,75.6847654613977,32.0548339710205,91.9,20.1,34.4333333333333,84.8,58.7
"9131","Hardo Khondpur (389)",3,38,215,31236,0.0640739529866,0.000205153585921,75.6671346505278,32.0406355656532,96.2,27.9,33,67.4,51.7
"9132","Budha Bar (387)",3,38,215,31237,0.0837319464028,0.000345458815469,75.6979583027881,32.046656709768,95.8,21.6,36.1,65.5,41.2
"9133","Biggowal (342)",3,38,215,31238,0.0506903641401,0.000113717242501,75.6736994233742,32.0160605080623,97.9,2.8,35.6333333333333,79.3,59.3
"9134","Sudhari (306)",3,38,215,31240,0.0221516899005,2.4213555533e-05,75.6734811835001,32.0024857817146,96.7,74.1,25.8333333333333,66.3,33.7
"9138","Dewal (350)",3,38,215,31245,0.0943004053491,0.000239814379442,75.7074065939097,32.0051213541935,98.4,98.5,30.2,78.1,53.1
"9139","Sariana (349)",3,38,215,31246,0.064920118612,0.000237697519864,75.7395812710753,32.0081910219388,97.8,75.2,30.8333333333333,75.7,46.7
"9140","Serakwal (341)",3,38,215,31247,0.0763874087855,0.000217220457932,75.6830337203059,32.0093834147122,98.6,3.6,40.1,84,50.7
"9142","Bariowal (343)",3,38,215,31249,0.0517250073632,0.00013180716451,75.6923984185002,32.016537663439,99.2,77.8,29.9,75.4,46.9
"9143","Jamalpur (346)",3,38,215,31251,0.0917936261769,0.00038345672703,75.7189135916201,32.0269095850994,97.5,23.1,33.3666666666667,77,64.1
"9144","Jhang (345)",3,38,215,31252,0.113415237357,0.000525447589682,75.7423170972506,32.0275192498472,99.2,11.1,29.9,80.9,45.3
"9145","Puro Chak (348)",3,38,215,31253,0.0400520753206,6.40732814423e-05,75.731502001801,32.0151850806691,87.1,78.2,27.0666666666667,76.3,39.6
"9146","Bela Sariana (386)",3,38,215,31254,0.129275690197,0.00068069983591,75.7686505698283,32.0072446723221,88.5,11.3,24.3666666666667,70.5,35.3
"9147","Maraula (355)",3,38,215,31258,0.0320259301589,2.52042869638e-05,75.7423179155001,31.9877981198522,95.7,92.8,26.9,80,49.2
"9149","Dhande Katwal (385)",3,38,215,31260,0.118192185739,0.000249726794491,75.7700305355314,31.9945313349496,95.8,5.9,37,80.5,62.1
"9151","Gera (382)",3,38,215,31262,0.138515342507,0.000396478043947,75.7775489337549,31.9762871157173,98.5,13.1,32.3,78.2,53.1
"9152","Nikoo Chak (358)",3,38,215,31263,0.157371227008,0.000465657249667,75.7605873791314,31.9587628136775,98.3,34.5,35.9,80.8,42.7
"9153","Gagar (374)",3,38,215,31264,0.033024339927,4.76359128412e-05,75.7455153666505,31.9534477564019,94.7,71.1,33.6,89.5,63.2
"9154","Narnaul (375)",3,38,215,31266,0.0424712746671,7.21385807857e-05,75.7717376654973,31.941009613557,93.5,71,33.9,85.5,58.1
"9155","Badala (373)",3,38,215,31267,0.065180117203,0.00011796688015,75.7768026378935,31.9492870975025,97.5,83.9,35.0666666666667,88.1,44.9
"9156","Ulaha (380)",3,38,215,31270,0.0837077248871,0.000294184793951,75.801544607014,31.9863643036013,97.6,35.4,26.8,70.8,39
"9157","Handwal (378)",3,38,215,31271,0.0868618810977,0.000278868253176,75.8068856661091,31.9754815980893,97.7,24.7,28.2333333333333,88.3,41.4
"9158","Repur (589)",3,38,215,31273,0.217854015353,0.000775599036774,75.7909531235001,31.946984333084,95.3,72.5,32.3333333333333,75,43.2
"9159","Kathigarh (591)",3,38,215,31274,0.0498236184023,8.82935135687e-05,75.7840593215792,31.9666799553162,91.4,17.8,32.6,80,51.4
"9160","Beh Jagan (553)",3,38,215,31277,0.0730949535185,0.000181676373694,75.8156652205309,31.931998278218,97.1,99.8,31.4666666666667,77.5,44.7
"9161","Namoli (593)",3,38,215,31279,0.0904356036077,0.000315117809117,75.8160185391961,31.9504269421663,97.6,64.4,35.9333333333333,78.3,47.3
"9162","Sathwan (596)",3,38,215,31280,0.145745658388,0.000391515911084,75.8244639968958,31.9683372101378,98.2,52.4,34.2,89,62.6
"9163","Chak Mirpur (379)",3,38,215,31281,0.0769421054921,0.000342001039135,75.8422633566196,31.9743037392553,96.6,1.9,31.3333333333333,83.4,52.7
